id,match_api_id,match_date,home_team_api_id_1,away_team_api_id_1,home_player_1_name,home_player_1_rating,home_player_1_potential,id_2,home_team_api_id_2,away_team_api_id_2,home_player_2_name,home_player_2_rating,home_player_2_potential,id_3,home_team_api_id_3,away_team_api_id_3,home_player_3_name,home_player_3_rating,home_player_3_potential,id_4,home_team_api_id_4,away_team_api_id_4,home_player_4_name,home_player_4_rating,home_player_4_potential,id_5,home_team_api_id_5,away_team_api_id_5,home_player_5_name,home_player_5_rating,home_player_5_potential,id_6,home_team_api_id_6,away_team_api_id_6,home_player_6_name,home_player_6_rating,home_player_6_potential,id_7,home_team_api_id_7,away_team_api_id_7,home_player_7_name,home_player_7_rating,home_player_7_potential,id_8,home_team_api_id_8,away_team_api_id_8,home_player_8_name,home_player_8_rating,home_player_8_potential,id_9,home_team_api_id_9,away_team_api_id_9,home_player_9_name,home_player_9_rating,home_player_9_potential,id_10,home_team_api_id_10,away_team_api_id_10,home_player_10_name,home_player_10_rating,home_player_10_potential,id_11,home_team_api_id_11,away_team_api_id_11,home_player_11_name,home_player_11_rating,home_player_11_potential,id_12,home_team_api_id_12,away_team_api_id_12,away_player_1_name,away_player_1_rating,away_player_1_potential,id_13,home_team_api_id_13,away_team_api_id_13,away_player_2_name,away_player_2_rating,away_player_2_potential,id_14,home_team_api_id_14,away_team_api_id_14,away_player_3_name,away_player_3_rating,away_player_3_potential,id_15,home_team_api_id_15,away_team_api_id_15,away_player_4_name,away_player_4_rating,away_player_4_potential,id_16,home_team_api_id_16,away_team_api_id_16,away_player_5_name,away_player_5_rating,away_player_5_potential,id_17,home_team_api_id_17,away_team_api_id_17,away_player_6_name,away_player_6_rating,away_player_6_potential,id_18,home_team_api_id_18,away_team_api_id_18,away_player_7_name,away_player_7_rating,away_player_7_potential,id_19,home_team_api_id_19,away_team_api_id_19,away_player_8_name,away_player_8_rating,away_player_8_potential,id_20,home_team_api_id_20,away_team_api_id_20,away_player_9_name,away_player_9_rating,away_player_9_potential,id_21,home_team_api_id_21,away_team_api_id_21,away_player_10_name,away_player_10_rating,away_player_10_potential,id_22,home_team_api_id_22,away_team_api_id_22,away_player_11_name,away_player_11_rating,away_player_11_potential
22540,875987,2011-04-25 00:00:00,8394,9865,Antonio Doblas,71.0,75.0,22540,8394,9865,Carlos Diogo,67.0,67.0,22540,8394,9865,Jiri Jarosik,66.0,66.0,22540,8394,9865,Paulo da Silva,74.0,77.0,22540,8394,9865,Javier Paredes,70.0,77.0,22540,8394,9865,Leonardo Ponzio,73.0,81.0,22540,8394,9865,Gabi,75.0,82.0,22540,8394,9865,Said Boutahar,70.0,72.0,22540,8394,9865,Ander Herrera,75.0,83.0,22540,8394,9865,Nicolas Bertolo,76.0,81.0,22540,8394,9865,Braulio,69.0,76.0,22540,8394,9865,Diego Alves,82.0,86.0,22540,8394,9865,Michel,71.0,75.0,22540,8394,9865,Carlos Garcia,72.0,78.0,22540,8394,9865,Hernan Pellerano,69.0,72.0,22540,8394,9865,Antonio Luna,70.0,80.0,22540,8394,9865,Hernan Dario Bernardello,74.0,77.0,22540,8394,9865,Juanito,69.0,80.0,22540,8394,9865,Pablo Piatti,79.0,86.0,22540,8394,9865,Corona,74.0,80.0,22540,8394,9865,Albert Crusat,76.0,79.0,22540,8394,9865,Jose Leonardo Ulloa,73.0,77.0
22541,875988,2011-04-23 00:00:00,10267,8633,Vicente Guaita,76.0,79.0,22541,10267,8633,Miguel,77.0,81.0,22541,10267,8633,Marius Stankevicius,74.0,81.0,22541,10267,8633,Ricardo Costa,78.0,81.0,22541,10267,8633,Jeremy Mathieu,77.0,85.0,22541,10267,8633,Hedwiges Maduro,76.0,82.0,22541,10267,8633,Mehmet Topal,77.0,84.0,22541,10267,8633,Ever Banega,80.0,86.0,22541,10267,8633,Pablo Hernandez,81.0,83.0,22541,10267,8633,Roberto Soldado,82.0,88.0,22541,10267,8633,Juan Mata,82.0,88.0,22541,10267,8633,Iker Casillas,88.0,92.0,22541,10267,8633,Raul Albiol,81.0,88.0,22541,10267,8633,Ezequiel Garay,79.0,85.0,22541,10267,8633,Ricardo Carvalho,84.0,87.0,22541,10267,8633,Nacho Fernandez,64.0,73.0,22541,10267,8633,Lassana Diarra,80.0,85.0,22541,10267,8633,Esteban Granero,78.0,83.0,22541,10267,8633,Kaka,85.0,91.0,22541,10267,8633,Sergio Canales,75.0,88.0,22541,10267,8633,Gonzalo Higuain,85.0,87.0,22541,10267,8633,Karim Benzema,83.0,88.0
22542,875990,2011-04-23 00:00:00,8634,8371,Victor Valdes,85.0,86.0,22542,8634,8371,Daniel Alves,84.0,88.0,22542,8634,8371,Gabriel Milito,79.0,85.0,22542,8634,8371,Javier Mascherano,83.0,86.0,22542,8634,8371,Maxwell,78.0,84.0,22542,8634,8371,Thiago Alcantara,74.0,82.0,22542,8634,8371,Sergio Busquets,81.0,84.0,22542,8634,8371,Seydou Keita,81.0,85.0,22542,8634,8371,Ibrahim Afellay,80.0,87.0,22542,8634,8371,David Villa,88.0,91.0,22542,8634,8371,Jeffren Suarez,73.0,81.0,22542,8634,8371,Ricardo,75.0,79.0,22542,8634,8371,Nelson,70.0,83.0,22542,8634,8371,Lolo,73.0,74.0,22542,8634,8371,Miguel Flano,76.0,77.0,22542,8634,8371,Nacho Monreal,77.0,82.0,22542,8634,8371,Krisztian Vadocz,73.0,77.0,22542,8634,8371,Javad Nekounam,77.0,83.0,22542,8634,8371,Abella Perez Damia,70.0,76.0,22542,8634,8371,Javier Camunas,75.0,77.0,22542,8634,8371,Alvaro Cejudo,71.0,74.0,22542,8634,8371,Kike Sola,66.0,73.0
22543,875992,2011-04-23 00:00:00,8315,8560,Raul Fernandez,66.0,74.0,22543,8315,8560,Andoni Iraola,79.0,81.0,22543,8315,8560,Mikel San Jose,77.0,80.0,22543,8315,8560,Borja Ekiza,71.0,83.0,22543,8315,8560,Fernando Amorebieta,80.0,81.0,22543,8315,8560,David Lopez,74.0,76.0,22543,8315,8560,Javier Martinez,80.0,83.0,22543,8315,8560,Pablo Orbaiz,74.0,77.0,22543,8315,8560,Iker Muniain,76.0,81.0,22543,8315,8560,Fernando Llorente,83.0,85.0,22543,8315,8560,Gaizka Toquero,74.0,81.0,22543,8315,8560,Claudio Bravo,79.0,80.0,22543,8315,8560,Carlos Martinez,73.0,76.0,22543,8315,8560,Vadim Demidov,76.0,80.0,22543,8315,8560,Ion Ansotegi,75.0,76.0,22543,8315,8560,Dani Estrada,67.0,76.0,22543,8315,8560,Diego Rivas,74.0,75.0,22543,8315,8560,Mikel Eizaguirre Aranburu,73.0,75.0,22543,8315,8560,Xabier Prieto,78.0,81.0,22543,8315,8560,David Zurutuza,73.0,77.0,22543,8315,8560,Antoine Griezmann,74.0,81.0,22543,8315,8560,Diego Ifran,71.0,82.0
22544,875995,2011-04-24 00:00:00,9869,8558,Juan Pablo,75.0,78.0,22544,9869,8558,Alberto Botia,76.0,78.0,22544,9869,8558,Ivan Hernandez,69.0,76.0,22544,9869,8558,Jose Angel,74.0,81.0,22544,9869,8558,Lora,72.0,77.0,22544,9869,8558,Sebastian Eguren,73.0,79.0,22544,9869,8558,Nacho Cases,68.0,74.0,22544,9869,8558,Miguel Angel de las Cuevas,75.0,77.0,22544,9869,8558,Andre Castro,72.0,82.0,22544,9869,8558,Diego Castro,78.0,79.0,22544,9869,8558,David Barral,71.0,79.0,22544,9869,8558,Carlos Kameni,82.0,87.0,22544,9869,8558,Ernesto Galan,68.0,74.0,22544,9869,8558,Jordi Amat,69.0,75.0,22544,9869,8558,Raul Rodriguez,61.0,69.0,22544,9869,8558,Francisco Chica,74.0,78.0,22544,9869,8558,Javi Lopez,69.0,74.0,22544,9869,8558,Joan Verdu,77.0,80.0,22544,9869,8558,Luis Garcia,77.0,84.0,22544,9869,8558,Ivan Alonso,72.0,79.0,22544,9869,8558,Jose Maria Callejon,77.0,79.0,22544,9869,8558,Pablo Osvaldo,78.0,85.0
22545,875997,2011-04-24 00:00:00,9906,8581,David De Gea,80.0,85.0,22545,9906,8581,Tomas Ujfalusi,79.0,84.0,22545,9906,8581,Luis Perea,77.0,84.0,22545,9906,8581,Alvaro Dominguez,78.0,84.0,22545,9906,8581,Filipe Luis,81.0,86.0,22545,9906,8581,Juanfran,80.0,81.0,22545,9906,8581,Elias,77.0,80.0,22545,9906,8581,Raul Garcia,77.0,81.0,22545,9906,8581,Mario Suarez,76.0,79.0,22545,9906,8581,Sergio Aguero,85.0,90.0,22545,9906,8581,Diego Costa,75.0,82.0,22545,9906,8581,Gustavo Adolfo Munua,72.0,81.0,22545,9906,8581,Javier Venta,71.0,75.0,22545,9906,8581,Sergio Ballesteros,72.0,74.0,22545,9906,8581,Victoriano Rivas Nano,72.0,74.0,22545,9906,8581,Juanfran Garcia,71.0,82.0,22545,9906,8581,Vicente Iborra,68.0,72.0,22545,9906,8581,Xavier Torres,71.0,75.0,22545,9906,8581,Valdo,73.0,81.0,22545,9906,8581,Jefferson Montero,74.0,84.0,22545,9906,8581,Juanlu,73.0,75.0,22545,9906,8581,Felipe Caicedo,75.0,81.0
22546,875999,2011-04-24 00:00:00,10278,9783,Juan Jesus Calatayud,76.0,77.0,22546,10278,9783,David Cortes,73.0,77.0,22546,10278,9783,Abraham Paz Cruz,75.0,76.0,22546,10278,9783,Juan Ramon Cabrero Juanra,68.0,75.0,22546,10278,9783,Paco Pena,72.0,75.0,22546,10278,9783,Abel Aguilar,74.0,78.0,22546,10278,9783,Francisco Farinos,74.0,82.0,22546,10278,9783,Kiko,73.0,80.0,22546,10278,9783,Tiago Filipe Gomes,72.0,74.0,22546,10278,9783,Royston Drenthe,77.0,81.0,22546,10278,9783,David Trezeguet,76.0,76.0,22546,10278,9783,Daniel Aranzubia,78.0,83.0,22546,10278,9783,Manuel Pablo,72.0,85.0,22546,10278,9783,Diego Daniel Colotto,77.0,81.0,22546,10278,9783,Alberto Lopo,78.0,84.0,22546,10278,9783,Claudio Morel,71.0,75.0,22546,10278,9783,Juan Rodriguez,74.0,83.0,22546,10278,9783,Ruben Perez,74.0,82.0,22546,10278,9783,Lassad Nouioui,72.0,82.0,22546,10278,9783,Juan Carlos Valeron,76.0,87.0,22546,10278,9783,Andres Guardado,80.0,86.0,22546,10278,9783,Xisco,72.0,75.0
22547,876000,2011-04-24 00:00:00,8696,9864,Tono,75.0,80.0,22547,8696,9864,Jesus Perez Francis,72.0,75.0,22547,8696,9864,Henrique,77.0,82.0,22547,8696,9864,Marc Torrejon Moya,73.0,80.0,22547,8696,9864,Domingo Cisma,73.0,75.0,22547,8696,9864,Gonzalo Colsa,75.0,80.0,22547,8696,9864,Mehdi Lacen,74.0,76.0,22547,8696,9864,Pedro Munitis,76.0,84.0,22547,8696,9864,Markus Rosenberg,73.0,80.0,22547,8696,9864,Adrian Gonzalez,71.0,79.0,22547,8696,9864,Giovani dos Santos,76.0,85.0,22547,8696,9864,Wilfredo Caballero,73.0,74.0,22547,8696,9864,"Manolo Gaspar,28",69.0,73.0,22547,8696,9864,Martin Demichelis,79.0,85.0,22547,8696,9864,Weligton,73.0,78.0,22547,8696,9864,Eliseu,74.0,77.0,22547,8696,9864,Antonio Apono,75.0,81.0,22547,8696,9864,Jose Recio,65.0,72.0,22547,8696,9864,Duda,76.0,80.0,22547,8696,9864,Sebastian Fernandez,71.0,81.0,22547,8696,9864,Julio Baptista,77.0,84.0,22547,8696,9864,Jose Salomon Rondon,76.0,82.0
22548,876001,2011-05-01 00:00:00,10205,8305,Diego Lopez,83.0,87.0,22548,10205,8305,Mario Gaspar,69.0,82.0,22548,10205,8305,Kiko,67.0,70.0,22548,10205,8305,Mateo Pablo Musacchio,76.0,82.0,22548,10205,8305,Joan Capdevila,80.0,83.0,22548,10205,8305,Santi Cazorla,83.0,86.0,22548,10205,8305,Borja Valero,81.0,83.0,22548,10205,8305,Cani,79.0,82.0,22548,10205,8305,Bruno Soriano,79.0,82.0,22548,10205,8305,Giuseppe Rossi,82.0,86.0,22548,10205,8305,Nilmar,81.0,86.0,22548,10205,8305,Oscar Ustari,74.0,80.0,22548,10205,8305,Miguel Torres,75.0,83.0,22548,10205,8305,Cata Diaz,78.0,83.0,22548,10205,8305,Ivan Marcano,75.0,78.0,22548,10205,8305,Mane,76.0,79.0,22548,10205,8305,Victor Sanchez Mata,74.0,76.0,22548,10205,8305,Francisco Javier Casquero,72.0,79.0,22548,10205,8305,Pedro Rios,75.0,76.0,22548,10205,8305,Daniel Parejo,78.0,80.0,22548,10205,8305,Adrian Sardinero Corpa,64.0,71.0,22548,10205,8305,Miku,74.0,78.0
22549,876002,2011-05-01 00:00:00,9865,8302,Diego Alves,82.0,86.0,22549,9865,8302,Michel,71.0,75.0,22549,9865,8302,Carlos Garcia,72.0,78.0,22549,9865,8302,Hernan Pellerano,69.0,72.0,22549,9865,8302,Michael Jakobsen,70.0,76.0,22549,9865,8302,Hernan Dario Bernardello,74.0,77.0,22549,9865,8302,Fabian Vargas,73.0,83.0,22549,9865,8302,Pablo Piatti,79.0,86.0,22549,9865,8302,Corona,74.0,80.0,22549,9865,8302,Albert Crusat,76.0,79.0,22549,9865,8302,Kalu Uche,75.0,80.0,22549,9865,8302,Javi Varas,71.0,72.0,22549,9865,8302,Martin Caceres,78.0,85.0,22549,9865,8302,Federico Fazio,73.0,83.0,22549,9865,8302,Julien Escude,78.0,82.0,22549,9865,8302,Fernando Navarro,75.0,79.0,22549,9865,8302,Romaric,77.0,82.0,22549,9865,8302,Gary Medel,77.0,81.0,22549,9865,8302,Diego Capel,79.0,87.0,22549,9865,8302,Ivan Rakitic,78.0,84.0,22549,9865,8302,Diego Perotti,79.0,85.0,22549,9865,8302,Alvaro Negredo,79.0,85.0
22550,876003,2011-04-30 00:00:00,8633,8394,Iker Casillas,88.0,92.0,22550,8633,8394,Sergio Ramos,84.0,90.0,22550,8633,8394,Ezequiel Garay,79.0,85.0,22550,8633,8394,Ricardo Carvalho,84.0,87.0,22550,8633,8394,Nacho Fernandez,64.0,73.0,22550,8633,8394,Pepe,84.0,88.0,22550,8633,8394,Esteban Granero,78.0,83.0,22550,8633,8394,Karim Benzema,83.0,88.0,22550,8633,8394,Sergio Canales,75.0,88.0,22550,8633,8394,Kaka,85.0,91.0,22550,8633,8394,Gonzalo Higuain,85.0,87.0,22550,8633,8394,Antonio Doblas,71.0,75.0,22550,8633,8394,Carlos Diogo,67.0,67.0,22550,8633,8394,Jiri Jarosik,66.0,66.0,22550,8633,8394,Maurizio Lanzaro,70.0,77.0,22550,8633,8394,Paulo da Silva,74.0,77.0,22550,8633,8394,Ivan Obradovic,71.0,81.0,22550,8633,8394,Jorge Lopez,67.0,67.0,22550,8633,8394,Leonardo Ponzio,73.0,81.0,22550,8633,8394,Gabi,75.0,82.0,22550,8633,8394,Angel Lafita,76.0,81.0,22550,8633,8394,Ikechukwu Uche,73.0,82.0
22551,876004,2011-05-01 00:00:00,8371,10267,Ricardo,75.0,79.0,22551,8371,10267,Nelson,70.0,83.0,22551,8371,10267,Lolo,73.0,74.0,22551,8371,10267,Sergio Fernandez,71.0,76.0,22551,8371,10267,Nacho Monreal,77.0,82.0,22551,8371,10267,Patxi Martinez Punal,73.0,79.0,22551,8371,10267,Javad Nekounam,77.0,83.0,22551,8371,10267,Javier Camunas,75.0,77.0,22551,8371,10267,Alvaro Cejudo,71.0,74.0,22551,8371,10267,Javier Calleja,68.0,74.0,22551,8371,10267,Kike Sola,66.0,73.0,22551,8371,10267,Vicente Guaita,76.0,79.0,22551,8371,10267,Miguel,77.0,81.0,22551,8371,10267,Marius Stankevicius,74.0,81.0,22551,8371,10267,Ricardo Costa,78.0,81.0,22551,8371,10267,Jeremy Mathieu,77.0,85.0,22551,8371,10267,David Albelda,78.0,81.0,22551,8371,10267,Mehmet Topal,77.0,84.0,22551,8371,10267,Joaquin,81.0,87.0,22551,8371,10267,Jonas,78.0,79.0,22551,8371,10267,Juan Mata,82.0,88.0,22551,8371,10267,Roberto Soldado,82.0,88.0
22552,876005,2011-04-30 00:00:00,8560,8634,Claudio Bravo,79.0,80.0,22552,8560,8634,Carlos Martinez,73.0,76.0,22552,8560,8634,Vadim Demidov,76.0,80.0,22552,8560,8634,Mikel Gonzalez,76.0,79.0,22552,8560,8634,Dani Estrada,67.0,76.0,22552,8560,8634,Diego Rivas,74.0,75.0,22552,8560,8634,Markel Bergara,67.0,76.0,22552,8560,8634,Xabier Prieto,78.0,81.0,22552,8560,8634,Mikel Eizaguirre Aranburu,73.0,75.0,22552,8560,8634,Antoine Griezmann,74.0,81.0,22552,8560,8634,Raul Tamudo,74.0,83.0,22552,8560,8634,Jose Manuel Pinto,73.0,77.0,22552,8560,8634,Martin Montoya,69.0,75.0,22552,8560,8634,Gerard Pique,85.0,88.0,22552,8560,8634,Gabriel Milito,79.0,85.0,22552,8560,8634,Andreu Fontas,70.0,81.0,22552,8560,8634,Xavi Hernandez,87.0,90.0,22552,8560,8634,Seydou Keita,81.0,85.0,22552,8560,8634,Thiago Alcantara,74.0,82.0,22552,8560,8634,Ibrahim Afellay,80.0,87.0,22552,8560,8634,Lionel Messi,90.0,94.0,22552,8560,8634,Jeffren Suarez,73.0,81.0
22553,876006,2011-05-02 00:00:00,8558,8315,Carlos Kameni,82.0,87.0,22553,8558,8315,Ernesto Galan,68.0,74.0,22553,8558,8315,Raul Rodriguez,61.0,69.0,22553,8558,8315,Jordi Amat,69.0,75.0,22553,8558,8315,Francisco Chica,74.0,78.0,22553,8558,8315,Javi Moreno Marquez,76.0,81.0,22553,8558,8315,Joan Verdu,77.0,80.0,22553,8558,8315,Luis Garcia,77.0,84.0,22553,8558,8315,Ivan Alonso,72.0,79.0,22553,8558,8315,Jose Maria Callejon,77.0,79.0,22553,8558,8315,Pablo Osvaldo,78.0,85.0,22553,8558,8315,Gorka Iraizoz Moreno,81.0,83.0,22553,8558,8315,Andoni Iraola,79.0,81.0,22553,8558,8315,Fernando Amorebieta,80.0,81.0,22553,8558,8315,Borja Ekiza,71.0,83.0,22553,8558,8315,Xabier Aranburu Castillo,68.0,75.0,22553,8558,8315,Carlos Gurpegi,74.0,77.0,22553,8558,8315,Javier Martinez,80.0,83.0,22553,8558,8315,Ander Iturraspe,71.0,76.0,22553,8558,8315,Markel Susaeta,77.0,79.0,22553,8558,8315,Iker Muniain,76.0,81.0,22553,8558,8315,Gaizka Toquero,74.0,81.0
22554,876008,2011-05-01 00:00:00,8581,9869,Gustavo Adolfo Munua,72.0,81.0,22554,8581,9869,Javier Venta,71.0,75.0,22554,8581,9869,Sergio Ballesteros,72.0,74.0,22554,8581,9869,Victoriano Rivas Nano,72.0,74.0,22554,8581,9869,Juanfran Garcia,71.0,82.0,22554,8581,9869,Xavier Torres,71.0,75.0,22554,8581,9869,Vicente Iborra,68.0,72.0,22554,8581,9869,Valdo,73.0,81.0,22554,8581,9869,Ruben Suarez,72.0,77.0,22554,8581,9869,Jefferson Montero,74.0,84.0,22554,8581,9869,Felipe Caicedo,75.0,81.0,22554,8581,9869,Juan Pablo,75.0,78.0,22554,8581,9869,Lora,72.0,77.0,22554,8581,9869,Alberto Botia,76.0,78.0,22554,8581,9869,Ivan Hernandez,69.0,76.0,22554,8581,9869,Jose Angel,74.0,81.0,22554,8581,9869,Alberto Rivera,74.0,76.0,22554,8581,9869,Sebastian Eguren,73.0,79.0,22554,8581,9869,Nacho Novo,72.0,76.0,22554,8581,9869,Miguel Angel de las Cuevas,75.0,77.0,22554,8581,9869,Ayoze Garcia Perez,72.0,79.0,22554,8581,9869,David Barral,71.0,79.0
22555,876010,2011-04-30 00:00:00,9783,9906,Daniel Aranzubia,78.0,83.0,22555,9783,9906,Laure,72.0,76.0,22555,9783,9906,Alberto Lopo,78.0,84.0,22555,9783,9906,Diego Daniel Colotto,77.0,81.0,22555,9783,9906,Claudio Morel,71.0,75.0,22555,9783,9906,Juan Dominguez Lamas,71.0,79.0,22555,9783,9906,Artiles Oliva Aythami,70.0,77.0,22555,9783,9906,Juan Rodriguez,74.0,83.0,22555,9783,9906,Juan Carlos Valeron,76.0,87.0,22555,9783,9906,Andres Guardado,80.0,86.0,22555,9783,9906,Xisco,72.0,75.0,22555,9783,9906,David De Gea,80.0,85.0,22555,9783,9906,Tomas Ujfalusi,79.0,84.0,22555,9783,9906,Luis Perea,77.0,84.0,22555,9783,9906,Diego Godin,80.0,82.0,22555,9783,9906,Filipe Luis,81.0,86.0,22555,9783,9906,Jose Antonio Reyes,83.0,85.0,22555,9783,9906,Tiago,78.0,83.0,22555,9783,9906,Mario Suarez,76.0,79.0,22555,9783,9906,Elias,77.0,80.0,22555,9783,9906,Sergio Aguero,85.0,90.0,22555,9783,9906,Diego Costa,75.0,82.0
22556,876012,2011-05-01 00:00:00,9864,10278,Wilfredo Caballero,73.0,74.0,22556,9864,10278,Jesus Gamez,77.0,82.0,22556,9864,10278,Martin Demichelis,79.0,85.0,22556,9864,10278,Weligton,73.0,78.0,22556,9864,10278,Eliseu,74.0,77.0,22556,9864,10278,Antonio Apono,75.0,81.0,22556,9864,10278,Jose Recio,65.0,72.0,22556,9864,10278,Duda,76.0,80.0,22556,9864,10278,Julio Baptista,77.0,84.0,22556,9864,10278,Sebastian Fernandez,71.0,81.0,22556,9864,10278,Jose Salomon Rondon,76.0,82.0,22556,9864,10278,Juan Jesus Calatayud,76.0,77.0,22556,9864,10278,David Cortes,73.0,77.0,22556,9864,10278,Abraham Paz Cruz,75.0,76.0,22556,9864,10278,Juan Ramon Cabrero Juanra,68.0,75.0,22556,9864,10278,Paco Pena,72.0,75.0,22556,9864,10278,Matias Fritzler,66.0,66.0,22556,9864,10278,Abel Aguilar,74.0,78.0,22556,9864,10278,Kiko,73.0,80.0,22556,9864,10278,Tiago Filipe Gomes,72.0,74.0,22556,9864,10278,Sendoa,69.0,70.0,22556,9864,10278,Nelson Haedo Valdez,78.0,79.0
22557,876014,2011-05-01 00:00:00,8696,8661,Tono,75.0,80.0,22557,8696,8661,Pablo Pinillos,70.0,81.0,22557,8696,8661,Henrique,77.0,82.0,22557,8696,8661,Alvaro Gonzalez Soberon,62.0,72.0,22557,8696,8661,Domingo Cisma,73.0,75.0,22557,8696,8661,Mehdi Lacen,74.0,76.0,22557,8696,8661,Gonzalo Colsa,75.0,80.0,22557,8696,8661,Kennedy Bakircioglu,73.0,76.0,22557,8696,8661,Giovani dos Santos,76.0,85.0,22557,8696,8661,Pedro Munitis,76.0,84.0,22557,8696,8661,Markus Rosenberg,73.0,80.0,22557,8696,8661,Dudu Aouate,78.0,79.0,22557,8696,8661,Joao Victor,72.0,74.0,22557,8696,8661,Jose Carlos Nunes,78.0,79.0,22557,8696,8661,Ivan Ramis,77.0,79.0,22557,8696,8661,Ayoze Diaz Diaz,74.0,76.0,22557,8696,8661,Jonathan De Guzman,77.0,82.0,22557,8696,8661,Marti Soler,75.0,80.0,22557,8696,8661,Emilio Nsue,73.0,75.0,22557,8696,8661,Akihiro Ienaga,72.0,73.0,22557,8696,8661,Gonzalo Castro,80.0,84.0,22557,8696,8661,Pierre Webo,75.0,78.0
22658,1051458,2012-01-21 00:00:00,8560,9906,Claudio Bravo,77.0,77.0,22658,8560,9906,Dani Estrada,67.0,72.0,22658,8560,9906,Vadim Demidov,75.0,77.0,22658,8560,9906,Mikel Gonzalez,75.0,76.0,22658,8560,9906,Liassine Cadamuro,66.0,73.0,22658,8560,9906,Gorka Elustondo,70.0,74.0,22658,8560,9906,Mikel Eizaguirre Aranburu,74.0,74.0,22658,8560,9906,Carlos Vela,74.0,78.0,22658,8560,9906,David Zurutuza,74.0,78.0,22658,8560,9906,Antoine Griezmann,76.0,84.0,22658,8560,9906,Imanol Agirretxe,67.0,72.0,22658,8560,9906,Thibaut Courtois,73.0,87.0,22658,8560,9906,Juanfran,79.0,80.0,22658,8560,9906,Diego Godin,80.0,82.0,22658,8560,9906,Miranda,75.0,82.0,22658,8560,9906,Filipe Luis,80.0,83.0,22658,8560,9906,Mario Suarez,77.0,79.0,22658,8560,9906,Gabi,78.0,79.0,22658,8560,9906,Arda Turan,83.0,85.0,22658,8560,9906,Diego,83.0,86.0,22658,8560,9906,Adrian Lopez,75.0,81.0,22658,8560,9906,Radamel Falcao,86.0,87.0
22659,1051459,2012-01-22 00:00:00,8633,8315,Iker Casillas,89.0,92.0,22659,8633,8315,Alvaro Arbeloa,80.0,83.0,22659,8633,8315,Raphael Varane,71.0,83.0,22659,8633,8315,Sergio Ramos,85.0,88.0,22659,8633,8315,Marcelo,82.0,84.0,22659,8633,8315,Esteban Granero,78.0,81.0,22659,8633,8315,Xabi Alonso,86.0,87.0,22659,8633,8315,Mesut Oezil,86.0,88.0,22659,8633,8315,Kaka,85.0,85.0,22659,8633,8315,Cristiano Ronaldo,92.0,94.0,22659,8633,8315,Karim Benzema,84.0,87.0,22659,8633,8315,Gorka Iraizoz Moreno,81.0,81.0,22659,8633,8315,Andoni Iraola,79.0,79.0,22659,8633,8315,Javier Martinez,82.0,86.0,22659,8633,8315,Mikel San Jose,78.0,80.0,22659,8633,8315,Fernando Amorebieta,78.0,79.0,22659,8633,8315,Ander Herrera,79.0,83.0,22659,8633,8315,Ander Iturraspe,73.0,78.0,22659,8633,8315,Oscar de Marcos,71.0,76.0,22659,8633,8315,Markel Susaeta,75.0,77.0,22659,8633,8315,Fernando Llorente,83.0,84.0,22659,8633,8315,Iker Muniain,78.0,82.0
22660,1051460,2012-01-22 00:00:00,9864,8634,Wilfredo Caballero,75.0,76.0,22660,9864,8634,Jesus Gamez,76.0,77.0,22660,9864,8634,Martin Demichelis,79.0,80.0,22660,9864,8634,Joris Mathijsen,78.0,78.0,22660,9864,8634,Nacho Monreal,77.0,81.0,22660,9864,8634,Ignacio Camacho,73.0,77.0,22660,9864,8634,Enzo Maresca,73.0,73.0,22660,9864,8634,Santi Cazorla,84.0,87.0,22660,9864,8634,Isco,75.0,81.0,22660,9864,8634,Eliseu,74.0,75.0,22660,9864,8634,Ruud van Nistelrooy,80.0,80.0,22660,9864,8634,Victor Valdes,85.0,87.0,22660,9864,8634,Daniel Alves,86.0,88.0,22660,9864,8634,Javier Mascherano,86.0,87.0,22660,9864,8634,Gerard Pique,88.0,91.0,22660,9864,8634,Eric Abidal,81.0,81.0,22660,9864,8634,Thiago Alcantara,79.0,86.0,22660,9864,8634,Sergio Busquets,83.0,85.0,22660,9864,8634,Andres Iniesta,91.0,93.0,22660,9864,8634,Alexis Sanchez,86.0,88.0,22660,9864,8634,Lionel Messi,94.0,96.0,22660,9864,8634,Adriano,78.0,82.0
22661,1051462,2012-01-23 00:00:00,10205,9869,Diego Lopez,84.0,86.0,22661,10205,9869,Angel Lopez,76.0,76.0,22661,10205,9869,Gonzalo Rodriguez,77.0,79.0,22661,10205,9869,Mateo Pablo Musacchio,77.0,83.0,22661,10205,9869,Joan Oriol,72.0,74.0,22661,10205,9869,Marcos Senna,79.0,79.0,22661,10205,9869,Bruno Soriano,82.0,84.0,22661,10205,9869,Borja Valero,81.0,84.0,22661,10205,9869,Joselu,60.0,69.0,22661,10205,9869,Cani,79.0,79.0,22661,10205,9869,Marco Ruben,76.0,78.0,22661,10205,9869,Juan Pablo,73.0,73.0,22661,10205,9869,Lora,74.0,76.0,22661,10205,9869,Alberto Botia,77.0,80.0,22661,10205,9869,Gregory Arnolin,73.0,73.0,22661,10205,9869,Roberto Canella,74.0,79.0,22661,10205,9869,Sebastian Eguren,72.0,72.0,22661,10205,9869,Nacho Cases,74.0,76.0,22661,10205,9869,Nacho Novo,71.0,71.0,22661,10205,9869,Andre Castro,73.0,81.0,22661,10205,9869,Miguel Angel de las Cuevas,77.0,80.0,22661,10205,9869,David Barral,73.0,73.0
